matchid,hometeamname,awayteamname,ishometeam,isawayteam,isstaff,country,id,officialname,officialsurname,jerseyname,shortname,goalscored,cleansheet,matchplayed,suspendedifbooked,role
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250066618,Tomáš,Soucek,Soucek,Soucek,0,,Soucek,false,Midfield
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250061048,Vladimír,Coufal,Coufal,Coufal,0,,Coufal,false,Defender
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250055928,Petr,Ševcík,Ševcík,Ševcík,0,,Ševcík,false,Midfield
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250014597,Jakub,Brabec,Brabec,Brabec,0,,Brabec,false,Defender
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250011913,Tomáš,Kalas,Kalas,Kalas,0,,Kalas,false,Defender
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,1909688,Matej,Vydra,Vydra,Vydra,0,,Vydra,false,Forward
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250023590,Tomáš,Koubek,Koubek,Koubek,,0,Koubek,false,Goalkeeper
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250029287,Michael,Krmencík,Krmencik,Krmencík,0,,Krmencík,false,Forward
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250040527,Vladimír,Darida,Darida,Darida,0,,Darida,false,Midfield
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250045608,Aleš,Mandous,Mandous,Mandous,,0,Mandous,false,Goalkeeper
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250054481,Tomáš,Holeš,Holeš,Holeš,0,,Holeš,false,Defender
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250055105,Aleš,Mateju,Mateju,Mateju,0,,Mateju,false,Defender
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250055110,Patrik,Schick,Schick,Schick,0,,Schick,false,Forward
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,150296281,Lukáš,Masopust,Masopust,Masopust,0,,Masopust,false,Midfield
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250000898,Tomáš,Vaclík,Vaclík,Vaclík,,0,Vaclík,false,Goalkeeper
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250000900,Ondrej,Celustka,Celustka,Celustka,0,,Celustka,false,Defender
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,250004178,Pavel,Kaderábek,Kaderábek,Kaderábek,0,,Kaderábek,false,Defender
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,1907136,Jan,Boril,Boril,Boril,0,,Boril,false,Defender
2024452,Scotland,Czech Republic,false,true,false,Czech Republic,102696,Tomáš,Pekhart,Pekhart,Pekhart,0,,Pekhart,false,Forward
2024452,Scotland,Czech Republic,false,true,true,Czech Republic,250085667,Jirí,Chytrý,,,,,,,ACO
2024452,Scotland,Czech Republic,false,true,true,Czech Republic,19310,Jaroslav,Šilhavý,,,,,,,CO
2024452,Scotland,Czech Republic,false,true,true,Czech Republic,250061742,Petr,Zeman,,,,,,,DOC
2024452,Scotland,Czech Republic,false,true,true,Czech Republic,250099030,Pavel,Cvancara,,,,,,,FTNCOA
2024452,Scotland,Czech Republic,false,true,true,Czech Republic,26231,Radek,Cerný,,,,,,,GKCOA
2024452,Scotland,Czech Republic,false,true,true,Czech Republic,250085669,Milan,Veselý,,,,,,,GKCOA
2024452,Scotland,Czech Republic,false,true,true,Czech Republic,250075636,Josef,Hamšík,,,,,,,KITMAN
2024452,Scotland,Czech Republic,false,true,true,Czech Republic,15717,Tomáš,Galásek,,,,,,,OTH
2024452,Scotland,Czech Republic,false,true,true,,150127801,,,,,,,,,OTH
2024452,Scotland,Czech Republic,false,true,true,Czech Republic,150161644,Martin,Janoušek,,,,,,,PH
2024452,Scotland,Czech Republic,false,true,true,,250110183,,,,,,,,,TECDIR
2024473,Slovakia,Spain,true,false,false,Slovakia,250143795,Martin,Koscelník,Koscelník,Koscelník,0,,Koscelník,false,Defender
2024473,Slovakia,Spain,true,false,false,Slovakia,250117652,Tomáš,Suslov,Suslov,Suslov,0,,Suslov,false,Midfield
2024473,Slovakia,Spain,true,false,false,Slovakia,250089338,Róbert,Boženík,Boženík,Boženík,0,,Boženík,false,Forward
2024473,Slovakia,Spain,true,false,false,Slovakia,250092668,Dávid,Hancko,Hancko,Hancko,0,,Hancko,false,Defender
2024473,Slovakia,Spain,true,false,false,Slovakia,250080116,Marek,Rodák,Rodák,Rodák,,0,Rodák,false,Goalkeeper
2024473,Slovakia,Spain,true,false,false,Slovakia,250058722,Lukáš,Haraslín,HARASLÍN,Haraslín,0,,Haraslín,false,Midfield
2024473,Slovakia,Spain,true,false,false,Slovakia,250058731,Denis,Vavro,Vavro,Vavro,0,,Vavro,false,Defender
2024473,Slovakia,Spain,true,false,false,Slovakia,250064247,Jakub,Hromada,Hromada,Hromada,0,,Hromada,false,Midfield
2024473,Slovakia,Spain,true,false,false,Slovakia,250065028,László,Bénes,Bénes,Bénes,0,,Bénes,false,Midfield
2024473,Slovakia,Spain,true,false,false,Slovakia,250066374,Martin,Valjent,Valjent,Valjent,0,,Valjent,false,Defender
2024473,Slovakia,Spain,true,false,false,Slovakia,250055981,Ondrej,Duda,Duda,Duda,0,,Duda,true,Midfield
2024473,Slovakia,Spain,true,false,false,Slovakia,250055982,Stanislav,Lobotka,Lobotka,Lobotka,0,,Lobotka,false,Midfield
2024473,Slovakia,Spain,true,false,false,Slovakia,107044,Róbert,Mak,Mak,Mak,0,,Mak,false,Forward
2024473,Slovakia,Spain,true,false,false,Slovakia,107472,Michal,Duriš,DURIS,Duriš,0,,Duriš,false,Forward
2024473,Slovakia,Spain,true,false,false,Slovakia,250041561,Lubomír,Šatka,Šatka,Šatka,0,,Šatka,false,Defender
2024473,Slovakia,Spain,true,false,false,Slovakia,250041563,Milan,Škriniar,Škriniar,Škriniar,1,,Škriniar,false,Defender
2024473,Slovakia,Spain,true,false,false,Slovakia,250043185,Patrik,Hrošovský,Hrosovsky,Hrošovský,0,,Hrošovský,false,Midfield
2024473,Slovakia,Spain,true,false,false,Slovakia,250012660,Ivan,Schranz,Schranz,Schranz,0,,Schranz,false,Forward
2024473,Slovakia,Spain,true,false,false,Slovakia,1904029,Martin,Dúbravka,Dúbravka,Dúbravka,,0,Dúbravka,true,Goalkeeper
2024473,Slovakia,Spain,true,false,false,Slovakia,1905643,Juraj,Kucka,Kuco,Kucka,0,,Kucka,false,Midfield
2024473,Slovakia,Spain,true,false,false,Slovakia,1906308,Ján,Greguš,Gregus,Greguš,0,,Greguš,false,Midfield
2024473,Slovakia,Spain,true,false,false,Slovakia,62411,Dušan,Kuciak,KUCIAK,Kuciak,,0,Kuciak,false,Goalkeeper
2024473,Slovakia,Spain,true,false,false,Slovakia,67750,Peter,Pekarík,Pekarík,Pekarík,0,,Pekarík,false,Defender
2024473,Slovakia,Spain,true,false,false,Slovakia,73965,Marek,Hamšík,Hamsik,Hamšík,0,,Hamšík,false,Midfield
2024473,Slovakia,Spain,true,false,false,Slovakia,95711,Tomáš,Hubocan,HUBOCAN,Hubocan,0,,Hubocan,true,Defender
2024473,Slovakia,Spain,true,false,false,Slovakia,102153,Vladimír,Weiss,Weiss,Weiss,0,,Weiss,true,Midfield
2024473,Slovakia,Spain,true,false,true,,25079,,,,,,,,,ACO
2024473,Slovakia,Spain,true,false,true,,21815,,,,,,,,,ADMIN
2024473,Slovakia,Spain,true,false,true,,42452,,,,,,,,,CO
2024473,Slovakia,Spain,true,false,true,,250078852,,,,,,,,,DOC
2024473,Slovakia,Spain,true,false,true,,250133304,,,,,,,,,FTNCOA
2024473,Slovakia,Spain,true,false,true,Slovakia,10314,Miroslav,Seman,,,,,,,GKCOA
2024473,Slovakia,Spain,true,false,true,,250022113,,,,,,,,,KITMAN
2024473,Slovakia,Spain,true,false,true,,250078857,,,,,,,,,MAS
2024473,Slovakia,Spain,true,false,true,,39058,,,,,,,,,OTH
2024473,Slovakia,Spain,true,false,true,,250078856,,,,,,,,,OTH
2024473,Slovakia,Spain,true,false,true,,250078855,,,,,,,,,PH
2024473,Slovakia,Spain,false,true,false,Spain,1901746,David,de Gea,DE GEA,De Gea,,0,De Gea,false,Goalkeeper
2024473,Slovakia,Spain,false,true,false,Spain,1906776,,Thiago Alcántara,Thiago,Thiago Alcántara,0,,Thiago Alcántara,false,Midfield
2024473,Slovakia,Spain,false,true,false,Spain,1909917,,Koke,KOKE,Koke,0,,Koke,false,Midfield
2024473,Slovakia,Spain,false,true,false,Spain,1909920,Pablo,Sarabia,SARABIA,Sarabia,0,,Sarabia,false,Midfield
2024473,Slovakia,Spain,false,true,false,Spain,250000036,,Jordi Alba,Jordi Alba,Jordi Alba,0,,Jordi Alba,false,Defender
2024473,Slovakia,Spain,false,true,false,Spain,250002704,,Sergio Busquets,Sergio,Sergio Busquets,0,,Sergio Busquets,false,Midfield
2024473,Slovakia,Spain,false,true,false,Spain,250024456,Álvaro,Morata,Morata,Morata,1,,Morata,false,Forward
2024473,Slovakia,Spain,false,true,false,Spain,250027046,Aymeric,Laporte,Laporte,Laporte,0,,Laporte,false,Defender
2024473,Slovakia,Spain,false,true,false,Spain,103827,César,Azpilicueta,Azpilicueta,Azpilicueta,0,,Azpilicueta,false,Defender
2024473,Slovakia,Spain,false,true,false,Spain,250047086,José,Gayà,GAYA,Gayà,0,,Gayà,false,Defender
2024473,Slovakia,Spain,false,true,false,Spain,250056274,Adama,Traoré,Adama,Traoré,0,,Traoré,false,Midfield
2024473,Slovakia,Spain,false,true,false,Spain,250057121,,Diego Llorente,LLORENTE R.,Diego Llorente,0,,Diego Llorente,false,Defender
2024473,Slovakia,Spain,false,true,false,Spain,250074565,,Gerard Moreno,Gerard,Gerard Moreno,0,,Gerard Moreno,false,Forward
2024473,Slovakia,Spain,false,true,false,Spain,250076116,,Unai Simón,Unai Simón,Unai Simón,,1,Unai Simón,false,Goalkeeper
2024473,Slovakia,Spain,false,true,false,Spain,250079670,Marcos,Llorente,M. LLORENTE,Llorente,0,,Llorente,false,Midfield
2024473,Slovakia,Spain,false,true,false,Spain,250081720,Dani,Olmo,Olmo,Olmo,0,,Olmo,false,Midfield
2024473,Slovakia,Spain,false,true,false,Spain,250082664,,Rodri,Rodrigo,Rodri,0,,Rodri,true,Midfield
2024473,Slovakia,Spain,false,true,false,Spain,250088320,,Ferran Torres,Ferran,Ferran Torres,0,,Ferran Torres,false,Midfield
2024473,Slovakia,Spain,false,true,false,Spain,250088461,,Pau Torres,Pau,Pau Torres,0,,Pau Torres,true,Defender
2024473,Slovakia,Spain,false,true,false,Spain,250097180,Mikel,Oyarzabal,Oyarzabal,Oyarzabal,0,,Oyarzabal,false,Forward
2024473,Slovakia,Spain,false,true,false,Spain,250103561,,Eric García,Eric,Eric García,0,,Eric García,false,Defender
2024473,Slovakia,Spain,false,true,false,Spain,250115436,,Fabián Ruiz,Fabian,Fabián Ruiz,0,,Fabián Ruiz,false,Midfield
2024473,Slovakia,Spain,false,true,false,Spain,250143693,,Pedri,Pedri,Pedri,0,,Pedri,false,Forward
2024473,Slovakia,Spain,false,true,false,Spain,250154983,Robert,Sánchez,Sánchez,Sánchez,,0,Sánchez,false,Goalkeeper
2024473,Slovakia,Spain,false,true,true,Spain,250123462,Jesús,Casas García,,,,,,,ACO
2024473,Slovakia,Spain,false,true,true,Spain,1874010,Savitri Silvia,Dorschnerova Weis,,,,,,,ADMIN
2024473,Slovakia,Spain,false,true,true,Spain,12928,Luis Enrique,Martinez,,,,,,,CO
2024473,Slovakia,Spain,false,true,true,Spain,150130046,Oscar,Luis Celada,,,,,,,DOC
2024473,Slovakia,Spain,false,true,true,Spain,250100948,Juan Jose,Garcia Cota,,,,,,,DOC
2024473,Slovakia,Spain,false,true,true,Spain,250075688,Rafel,Pol Cabanellas,,,,,,,FTNCOA
2024473,Slovakia,Spain,false,true,true,Spain,250143588,Antonio,Guerra Collado,,,,,,,KITMAN
2024473,Slovakia,Spain,false,true,true,Spain,250075690,Joaquin,Valdés Fonseca,,,,,,,OTH
2024473,Slovakia,Spain,false,true,true,Spain,57547,Fernando,Galan Del Rio,,,,,,,PH
2024473,Slovakia,Spain,false,true,true,Spain,250079408,Sergio,Rodenas,,,,,,,PH
2024473,Slovakia,Spain,false,true,true,Spain,250143580,Lorenzo,Benito Del Pozo,,,,,,,PH
2024463,Spain,Poland,true,false,false,Spain,250143693,,Pedri,Pedri,Pedri,0,,Pedri,false,Forward
2024463,Spain,Poland,true,false,false,Spain,250154983,Robert,Sánchez,Sánchez,Sánchez,,0,Sánchez,false,Goalkeeper
2024463,Spain,Poland,true,false,false,Spain,250115436,,Fabián Ruiz,Fabian,Fabián Ruiz,0,,Fabián Ruiz,false,Midfield
2024463,Spain,Poland,true,false,false,Spain,250088320,,Ferran Torres,Ferran,Ferran Torres,0,,Ferran Torres,false,Midfield
2024463,Spain,Poland,true,false,false,Spain,250088461,,Pau Torres,Pau,Pau Torres,0,,Pau Torres,false,Defender
2024463,Spain,Poland,true,false,false,Spain,250097180,Mikel,Oyarzabal,Oyarzabal,Oyarzabal,0,,Oyarzabal,false,Forward
2024463,Spain,Poland,true,false,false,Spain,250103561,,Eric García,Eric,Eric García,0,,Eric García,false,Defender
2024463,Spain,Poland,true,false,false,Spain,250079670,Marcos,Llorente,M. LLORENTE,Llorente,0,,Llorente,false,Midfield
2024463,Spain,Poland,true,false,false,Spain,250081720,Dani,Olmo,Olmo,Olmo,0,,Olmo,false,Midfield
2024463,Spain,Poland,true,false,false,Spain,250082664,,Rodri,Rodrigo,Rodri,0,,Rodri,false,Midfield
2024463,Spain,Poland,true,false,false,Spain,250074565,,Gerard Moreno,Gerard,Gerard Moreno,0,,Gerard Moreno,false,Forward
2024463,Spain,Poland,true,false,false,Spain,250076116,,Unai Simón,Unai Simón,Unai Simón,,1,Unai Simón,false,Goalkeeper
2024463,Spain,Poland,true,false,false,Spain,250056274,Adama,Traoré,Adama,Traoré,0,,Traoré,false,Midfield
2024463,Spain,Poland,true,false,false,Spain,250057121,,Diego Llorente,LLORENTE R.,Diego Llorente,0,,Diego Llorente,false,Defender
2024463,Spain,Poland,true,false,false,Spain,250047086,José,Gayà,GAYA,Gayà,0,,Gayà,false,Defender
2024463,Spain,Poland,true,false,false,Spain,250002704,,Sergio Busquets,Sergio,Sergio Busquets,0,,Sergio Busquets,false,Midfield
2024463,Spain,Poland,true,false,false,Spain,250024456,Álvaro,Morata,Morata,Morata,0,,Morata,false,Forward
2024463,Spain,Poland,true,false,false,Spain,250027046,Aymeric,Laporte,Laporte,Laporte,0,,Laporte,false,Defender
2024463,Spain,Poland,true,false,false,Spain,1906776,,Thiago Alcántara,Thiago,Thiago Alcántara,0,,Thiago Alcántara,false,Midfield
2024463,Spain,Poland,true,false,false,Spain,1909917,,Koke,KOKE,Koke,0,,Koke,false,Midfield
2024463,Spain,Poland,true,false,false,Spain,1909920,Pablo,Sarabia,SARABIA,Sarabia,0,,Sarabia,false,Midfield
2024463,Spain,Poland,true,false,false,Spain,250000036,,Jordi Alba,Jordi Alba,Jordi Alba,0,,Jordi Alba,false,Defender
2024463,Spain,Poland,true,false,false,Spain,1901746,David,de Gea,DE GEA,De Gea,,0,De Gea,false,Goalkeeper
2024463,Spain,Poland,true,false,false,Spain,103827,César,Azpilicueta,Azpilicueta,Azpilicueta,0,,Azpilicueta,false,Defender
2024463,Spain,Poland,true,false,true,Spain,250123462,Jesús,Casas García,,,,,,,ACO
2024463,Spain,Poland,true,false,true,Spain,1874010,Savitri Silvia,Dorschnerova Weis,,,,,,,ADMIN
2024463,Spain,Poland,true,false,true,Spain,12928,Luis Enrique,Martinez,,,,,,,CO
2024463,Spain,Poland,true,false,true,Spain,150130046,Oscar,Luis Celada,,,,,,,DOC
2024463,Spain,Poland,true,false,true,Spain,250100948,Juan Jose,Garcia Cota,,,,,,,DOC
2024463,Spain,Poland,true,false,true,Spain,250075688,Rafel,Pol Cabanellas,,,,,,,FTNCOA
2024463,Spain,Poland,true,false,true,Spain,250074344,Jose Carreira,Sambade,,,,,,,GKCOA
2024463,Spain,Poland,true,false,true,Spain,250143588,Antonio,Guerra Collado,,,,,,,KITMAN
2024463,Spain,Poland,true,false,true,Spain,250075690,Joaquin,Valdés Fonseca,,,,,,,OTH
2024463,Spain,Poland,true,false,true,Spain,57547,Fernando,Galan Del Rio,,,,,,,PH
2024463,Spain,Poland,true,false,true,Spain,250143580,Lorenzo,Benito Del Pozo,,,,,,,PH
2024463,Spain,Poland,false,true,false,Poland,62333,Lukasz,Fabianski,Fabianski,Fabianski,,0,Fabianski,false,Goalkeeper
2024463,Spain,Poland,false,true,false,Poland,102092,Grzegorz,Krychowiak,Krychowiak,Krychowiak,0,,Krychowiak,false,Midfield
2024463,Spain,Poland,false,true,false,Poland,103881,Maciej,Rybus,Rybus,Rybus,0,,Rybus,false,Defender
2024463,Spain,Poland,false,true,false,Poland,108501,Wojciech,Szczesny,Szczesny,Szczesny,,0,Szczesny,false,Goalkeeper
2024463,Spain,Poland,false,true,false,Poland,1902388,Kamil,Glik,Glik,Glik,0,,Glik,false,Defender
2024463,Spain,Poland,false,true,false,Poland,250005583,Mateusz,Klich,Klich,Klich,0,,Klich,false,Midfield
2024463,Spain,Poland,false,true,false,Poland,250020213,Bartosz,Bereszynski,Bereszynski,Bereszynski,0,,Bereszynski,false,Defender
2024463,Spain,Poland,false,true,false,Poland,250024359,Tomasz,Kedziora,Kedziora,Kedziora,0,,Kedziora,false,Defender
2024463,Spain,Poland,false,true,false,Poland,250024370,Piotr,Zielinski,Zielinski,Zielinski,0,,Zielinski,false,Midfield
2024463,Spain,Poland,false,true,false,Poland,250002096,Robert,Lewandowski,Lewandowski,Lewandowski,0,,Lewandowski,false,Forward
2024463,Spain,Poland,false,true,false,Poland,250040573,Lukasz,Skorupski,SKORUPSKI,Skorupski,,0,Skorupski,false,Goalkeeper
2024463,Spain,Poland,false,true,false,Poland,250042409,Karol,Linetty,Linetty,Linetty,1,,Linetty,false,Midfield
2024463,Spain,Poland,false,true,false,Poland,250050494,Jakub,Swierczok,Swierczok,Swierczok,0,,Swierczok,false,Forward
2024463,Spain,Poland,false,true,false,Poland,250056259,Dawid,Kownacki,Kownacki,Kownacki,0,,Kownacki,false,Forward
2024463,Spain,Poland,false,true,false,Poland,250056266,Jan,Bednarek,Bednarek,Bednarek,0,,Bednarek,false,Defender
2024463,Spain,Poland,false,true,false,Poland,250066342,Przemyslaw,Frankowski,Frankowski,Frankowski,0,,Frankowski,false,Midfield
2024463,Spain,Poland,false,true,false,Poland,250070827,Pawel,Dawidowicz,Dawidowicz,Dawidowicz,0,,Dawidowicz,false,Midfield
2024463,Spain,Poland,false,true,false,Poland,250073460,Michal,Helik,Helik,Helik,0,,Helik,false,Defender
2024463,Spain,Poland,false,true,false,Poland,250079601,Kamil,Józwiak,Józwiak,Józwiak,0,,Józwiak,false,Midfield
2024463,Spain,Poland,false,true,false,Poland,250090285,Tymoteusz,Puchacz,Puchacz,Puchacz,0,,Puchacz,false,Defender
2024463,Spain,Poland,false,true,false,Poland,250092129,Jakub,Moder,Moder,Moder,0,,Moder,false,Midfield
2024463,Spain,Poland,false,true,false,Poland,250083605,Karol,Swiderski,Swiderski,Swiderski,0,,Swiderski,false,Forward
2024463,Spain,Poland,false,true,false,Poland,250107490,Przemyslaw,Placheta,Placheta,Placheta,0,,Placheta,false,Midfield
2024463,Spain,Poland,false,true,false,Poland,250127199,Kacper,Kozlowski,Kozlowski,Kozlowski,0,,Kozlowski,false,Midfield
2024463,Spain,Poland,false,true,false,Poland,250127492,Kamil,Piatkowski,Piatkowski,Piatkowski,0,,Piatkowski,false,Defender
2024463,Spain,Poland,false,true,true,Spain,250061825,Victor,Sanchez,,,,,,,ACO
2024463,Spain,Poland,false,true,true,Portugal,25962,Paulo Manuel,Carvalho de Sousa,,,,,,,CO
2024463,Spain,Poland,false,true,true,Poland,250011732,Jakub,Kwiatkowski,,,,,,,DIR
2024463,Spain,Poland,false,true,true,Poland,284099,Jacek,Jaroszewski,,,,,,,DOC
2024463,Spain,Poland,false,true,true,Spain,250140700,Antonio,Gomez Diaz,,,,,,,EXSCI
2024463,Spain,Poland,false,true,true,Spain,250155060,Lluis,Sala,,,,,,,EXSCI
2024463,Spain,Poland,false,true,true,Portugal,250155059,Paulo,Grilo,,,,,,,GKCOA
2024463,Spain,Poland,false,true,true,Poland,250076429,Pawel,Kosedowski,,,,,,,KITMAN
2024463,Spain,Poland,false,true,true,Portugal,250061814,Manuel,Cordeiro,,,,,,,OTH
2024463,Spain,Poland,false,true,true,Poland,250072743,Pawel,Bamber,,,,,,,PH
2024463,Spain,Poland,false,true,true,Poland,250076427,Wojciech,Herman,,,,,,,PH
2024453,Spain,Sweden,true,false,false,Spain,103827,César,Azpilicueta,Azpilicueta,Azpilicueta,0,,Azpilicueta,false,Defender
2024453,Spain,Sweden,true,false,false,Spain,1901746,David,de Gea,DE GEA,De Gea,,0,De Gea,false,Goalkeeper
2024453,Spain,Sweden,true,false,false,Spain,1906776,,Thiago Alcántara,Thiago,Thiago Alcántara,0,,Thiago Alcántara,false,Midfield
2024453,Spain,Sweden,true,false,false,Spain,1909917,,Koke,KOKE,Koke,0,,Koke,false,Midfield
2024453,Spain,Sweden,true,false,false,Spain,1909920,Pablo,Sarabia,SARABIA,Sarabia,0,,Sarabia,false,Midfield
2024453,Spain,Sweden,true,false,false,Spain,250000036,,Jordi Alba,Jordi Alba,Jordi Alba,0,,Jordi Alba,false,Defender
2024453,Spain,Sweden,true,false,false,Spain,250002704,,Sergio Busquets,Sergio,Sergio Busquets,0,,Sergio Busquets,false,Midfield
2024453,Spain,Sweden,true,false,false,Spain,250024456,Álvaro,Morata,Morata,Morata,0,,Morata,false,Forward
2024453,Spain,Sweden,true,false,false,Spain,250027046,Aymeric,Laporte,Laporte,Laporte,0,,Laporte,false,Defender
2024453,Spain,Sweden,true,false,false,Spain,250047086,José,Gayà,GAYA,Gayà,0,,Gayà,false,Defender
2024453,Spain,Sweden,true,false,false,Spain,250056274,Adama,Traoré,Adama,Traoré,0,,Traoré,false,Midfield
2024453,Spain,Sweden,true,false,false,Spain,250057121,,Diego Llorente,LLORENTE R.,Diego Llorente,0,,Diego Llorente,false,Defender
2024453,Spain,Sweden,true,false,false,Spain,250074565,,Gerard Moreno,Gerard,Gerard Moreno,0,,Gerard Moreno,false,Forward
2024453,Spain,Sweden,true,false,false,Spain,250076116,,Unai Simón,Unai Simón,Unai Simón,,0,Unai Simón,false,Goalkeeper
2024453,Spain,Sweden,true,false,false,Spain,250079670,Marcos,Llorente,M. LLORENTE,Llorente,0,,Llorente,false,Midfield
2024453,Spain,Sweden,true,false,false,Spain,250081720,Dani,Olmo,Olmo,Olmo,0,,Olmo,false,Midfield
2024453,Spain,Sweden,true,false,false,Spain,250082664,,Rodri,Rodrigo,Rodri,0,,Rodri,false,Midfield
2024453,Spain,Sweden,true,false,false,Spain,250088320,,Ferran Torres,Ferran,Ferran Torres,0,,Ferran Torres,false,Midfield
2024453,Spain,Sweden,true,false,false,Spain,250088461,,Pau Torres,Pau,Pau Torres,0,,Pau Torres,false,Defender
2024453,Spain,Sweden,true,false,false,Spain,250097180,Mikel,Oyarzabal,Oyarzabal,Oyarzabal,0,,Oyarzabal,false,Forward
2024453,Spain,Sweden,true,false,false,Spain,250103561,,Eric García,Eric,Eric García,0,,Eric García,false,Defender
2024453,Spain,Sweden,true,false,false,Spain,250115436,,Fabián Ruiz,Fabian,Fabián Ruiz,0,,Fabián Ruiz,false,Midfield
2024453,Spain,Sweden,true,false,false,Spain,250143693,,Pedri,Pedri,Pedri,0,,Pedri,false,Forward
2024453,Spain,Sweden,true,false,false,Spain,250154983,Robert,Sánchez,Sánchez,Sánchez,,0,Sánchez,false,Goalkeeper
2024453,Spain,Sweden,true,false,true,Spain,250123462,Jesús,Casas García,,,,,,,ACO
2024453,Spain,Sweden,true,false,true,Spain,1874010,Savitri Silvia,Dorschnerova Weis,,,,,,,ADMIN
2024453,Spain,Sweden,true,false,true,Spain,12928,Luis Enrique,Martinez,,,,,,,CO
2024453,Spain,Sweden,true,false,true,Spain,150130046,Oscar,Luis Celada,,,,,,,DOC
2024453,Spain,Sweden,true,false,true,Spain,250100948,Juan Jose,Garcia Cota,,,,,,,DOC
2024453,Spain,Sweden,true,false,true,Spain,250075688,Rafel,Pol Cabanellas,,,,,,,FTNCOA
2024453,Spain,Sweden,true,false,true,Spain,250074344,Jose Carreira,Sambade,,,,,,,GKCOA
2024453,Spain,Sweden,true,false,true,Spain,250143588,Antonio,Guerra Collado,,,,,,,KITMAN
2024453,Spain,Sweden,true,false,true,Spain,250075690,Joaquin,Valdés Fonseca,,,,,,,OTH
2024453,Spain,Sweden,true,false,true,Spain,57547,Fernando,Galan Del Rio,,,,,,,PH
2024453,Spain,Sweden,true,false,true,Spain,250143580,Lorenzo,Benito Del Pozo,,,,,,,PH
2024453,Spain,Sweden,false,true,false,Sweden,250121175,Jens-Lys,Cajuste,Cajuste,Cajuste,0,,Cajuste,false,Midfield
2024453,Spain,Sweden,false,true,false,Sweden,250103985,Dejan,Kulusevski,Kulusevski,Kulusevski,0,,Kulusevski,false,Midfield
2024453,Spain,Sweden,false,true,false,Sweden,250110384,Ken,Sema,Sema,Sema,0,,Sema,false,Midfield
2024453,Spain,Sweden,false,true,false,Sweden,250089868,Alexander,Isak,Isak,Isak,0,,Isak,false,Forward
2024453,Spain,Sweden,false,true,false,Sweden,250090718,Jordan,Larsson,Larsson,J. Larsson,0,,J. Larsson,false,Forward
2024453,Spain,Sweden,false,true,false,Sweden,250076479,Mattias,Svanberg,Svanberg,Svanberg,0,,Svanberg,false,Midfield
2024453,Spain,Sweden,false,true,false,Sweden,250049713,Robin,Olsen,Olsen,Olsen,,0,Olsen,false,Goalkeeper
2024453,Spain,Sweden,false,true,false,Sweden,250049881,Emil,Krafth,Krafth,Krafth,0,,Krafth,false,Defender
2024453,Spain,Sweden,false,true,false,Sweden,250050478,Robin,Quaison,Quaison,Quaison,0,,Quaison,false,Midfield
2024453,Spain,Sweden,false,true,false,Sweden,250055905,Victor,Lindelöf,Lindelöf,Lindelöf,0,,Lindelöf,false,Defender
2024453,Spain,Sweden,false,true,false,Sweden,250034742,Filip,Helander,Helander,Helander,0,,Helander,false,Defender
2024453,Spain,Sweden,false,true,false,Sweden,250040953,Kristoffer,Olsson,Olsson,Olsson,0,,Olsson,false,Midfield
2024453,Spain,Sweden,false,true,false,Sweden,250024701,Ludwig,Augustinsson,Augustinsson,Augustinsson,0,,Augustinsson,false,Defender
2024453,Spain,Sweden,false,true,false,Sweden,250005387,Karl-Johan,Johnsson,Johnsson,Johnsson,,0,Johnsson,false,Goalkeeper
2024453,Spain,Sweden,false,true,false,Sweden,250013469,Emil,Forsberg,Forsberg,Forsberg,0,,Forsberg,false,Midfield
2024453,Spain,Sweden,false,true,false,Sweden,250024171,Viktor,Claesson,Claesson,Claesson,0,,Claesson,false,Midfield
2024453,Spain,Sweden,false,true,false,Sweden,250000108,Kristoffer,Nordfeldt,Nordfeldt,Nordfeldt,,0,Nordfeldt,false,Goalkeeper
2024453,Spain,Sweden,false,true,false,Sweden,1907505,Marcus,Danielson,Danielson,Danielson,0,,Danielson,false,Defender
2024453,Spain,Sweden,false,true,false,Sweden,1908319,Pontus,Jansson,Jansson,Jansson,0,,Jansson,false,Defender
2024453,Spain,Sweden,false,true,false,Sweden,1904230,Pierre,Bengtsson,Bengtsson,Bengtsson,0,,Bengtsson,false,Defender
2024453,Spain,Sweden,false,true,false,Sweden,62487,Sebastian,Larsson,Larsson,S. Larsson,0,,S. Larsson,false,Midfield
