matchid,hometeamname,awayteamname,ispitch,isbench,isstaff,country,id,officialname,officialsurname,shortname,role,jerseynumber,isgoalkeeper,jerseyname,iscaptain,tacticx,tacticy,numorder,isbooked
2024458,Italy,Switzerland,true,false,false,Switzerland,250004721,Granit,Xhaka,Xhaka,midfielders,10,False,Xhaka,True,553,398,8,NA
2024458,Italy,Switzerland,true,false,false,Switzerland,250011089,Ricardo,Rodríguez,Rodríguez,defenders,13,False,RODRIGUEZ,False,557,142,9,NA
2024458,Italy,Switzerland,true,false,false,Switzerland,250050401,Fabian,Schär,Schär,defenders,22,False,Schär,False,690,522,10,NA
2024458,Italy,Switzerland,true,false,false,Switzerland,1905360,Xherdan,Shaqiri,Shaqiri,midfielders,23,False,Shaqiri,False,353,519,11,NA
2024458,Italy,Switzerland,false,true,false,Switzerland,250026983,Yvon,Mvogo,Mvogo,goalkeepers,12,True,MVOGO,False,1000,0,12,NA
2024458,Italy,Switzerland,false,true,false,Switzerland,250069832,Gregor,Kobel,Kobel,goalkeepers,21,True,Kobel,False,1000,0,13,NA
2024458,Italy,Switzerland,false,true,false,Switzerland,250042877,Silvan,Widmer,Widmer,midfielders,3,False,WIDMER,False,466,859,14,NA
2024458,Italy,Switzerland,false,true,false,Switzerland,250079677,Denis,Zakaria,Zakaria,midfielders,6,False,Zakaria,False,1000,0,15,NA
2024458,Italy,Switzerland,false,true,false,Switzerland,250110397,Ruben,Vargas,Vargas,midfielders,11,False,Vargas,False,358,727,16,NA
2024458,Italy,Switzerland,false,true,false,Switzerland,1905363,Steven,Zuber,Zuber,midfielders,14,False,Zuber,False,415,119,17,NA
2024458,Italy,Switzerland,false,true,false,Switzerland,250065420,Djibril,Sow,Sow,midfielders,15,False,Sow,False,469,538,18,NA
2024458,Italy,Switzerland,false,true,false,Switzerland,250110901,Christian,Fassnacht,Fassnacht,midfielders,16,False,Fassnacht,False,1000,0,19,NA
2024458,Italy,Switzerland,false,true,false,Switzerland,250019346,Loris,Benito,Benito,defenders,17,False,Benito,False,1000,0,20,NA
2024458,Italy,Switzerland,false,true,false,Switzerland,1905353,Admir,Mehmedi,Mehmedi,forwards,18,False,Mehmedi,False,1000,0,21,NA
2024458,Italy,Switzerland,false,true,false,Switzerland,102130,Mario,Gavranovic,Gavranovic,forwards,19,False,Gavranovic,False,290,451,22,NA
2024458,Italy,Switzerland,false,true,false,Switzerland,250076183,Eray,Cömert,Cömert,defenders,25,False,CÖMERT,False,1000,0,23,NA
2024458,Italy,Switzerland,false,false,true,Italy,22672,Antonio,Manicone,None,ACO,,None,None,None,,,,NA
2024458,Italy,Switzerland,false,false,true,Switzerland,279571,Vladimir,Petkovic,None,CO,,None,None,None,,,,NA
2024458,Italy,Switzerland,false,false,true,None,150546233,None,None,None,DOC,,None,None,None,,,,NA
2024458,Italy,Switzerland,false,false,true,Switzerland,250076878,Oliver,Riedwyl,None,FTNCOA,,None,None,None,,,,NA
2024458,Italy,Switzerland,false,false,true,Switzerland,15433,Patrick,Foletti,None,GKCOA,,None,None,None,,,,NA
2024458,Italy,Switzerland,false,false,true,Switzerland,250073689,Roger,Kaspar,None,KITMAN,,None,None,None,,,,NA
2024458,Italy,Switzerland,false,false,true,Switzerland,250088021,Antonio,Parente,None,KITMAN,,None,None,None,,,,NA
2024458,Italy,Switzerland,false,false,true,None,250155597,None,None,None,OTH,,None,None,None,,,,NA
2024458,Italy,Switzerland,false,false,true,None,250073943,None,None,None,PH,,None,None,None,,,,NA
2024458,Italy,Switzerland,false,false,true,Switzerland,250076877,Stephan,Meyer,None,PH,,None,None,None,,,,NA
2024458,Italy,Switzerland,false,false,true,Switzerland,250092374,Nicolas,Mathieu,None,PH,,None,None,None,,,,NA
2024468,Italy,Wales,true,false,false,Italy,250078922,Gianluigi,Donnarumma,G. Donnarumma,goalkeepers,21,True,DONNARUMMA,False,170,470,1,NA
2024468,Italy,Wales,true,false,false,Italy,250006200,Marco,Verratti,Verratti,midfielders,6,False,VERRATTI,False,486,359,2,NA
2024468,Italy,Wales,true,false,false,Italy,250067749,,Jorginho,Jorginho,midfielders,8,False,Jorginho,False,434,523,3,NA
2024468,Italy,Wales,true,false,false,Italy,250050378,Andrea,Belotti,Belotti,forwards,9,False,Belotti,False,700,491,4,NA
2024468,Italy,Wales,true,false,false,Italy,250121401,Matteo,Pessina,Pessina,midfielders,12,False,Pessina,False,572,679,5,NA
2024468,Italy,Wales,true,false,false,Italy,250100056,,Emerson,Emerson,defenders,13,False,Emerson,False,491,122,6,NA
2024468,Italy,Wales,true,false,false,Italy,250090398,Federico,Chiesa,Chiesa,midfielders,14,False,Chiesa,False,645,656,7,NA
2024468,Italy,Wales,true,false,false,Italy,250017925,Leonardo,Bonucci,Bonucci,defenders,19,False,Bonucci,True,297,580,8,NA
2024468,Italy,Wales,true,false,false,Italy,250061597,Federico,Bernardeschi,Bernardeschi,midfielders,20,False,Bernardeschi,False,640,411,9,NA
2024468,Italy,Wales,true,false,false,Italy,250091199,Alessandro,Bastoni,Bastoni,defenders,23,False,Bastoni,False,358,265,10,NA
2024468,Italy,Wales,true,false,false,Italy,250112488,Rafael,Tolói,Tolói,defenders,25,False,Tolói,False,402,846,11,NA
2024468,Italy,Wales,false,true,false,Italy,106737,Salvatore,Sirigu,Sirigu,goalkeepers,1,True,Sirigu,False,195,507,12,NA
2024468,Italy,Wales,false,true,false,Italy,250066753,Alex,Meret,Meret,goalkeepers,26,True,Meret,False,0,0,13,NA
2024468,Italy,Wales,false,true,false,Italy,250064229,Giovanni,Di Lorenzo,Di Lorenzo,defenders,2,False,Di Lorenzo,False,0,0,14,NA
2024468,Italy,Wales,false,true,false,Italy,250020885,Leonardo,Spinazzola,Spinazzola,defenders,4,False,SPINAZZOLA,False,0,0,15,NA
2024468,Italy,Wales,false,true,false,Italy,250066747,Manuel,Locatelli,Locatelli,midfielders,5,False,LOCATELLI,False,0,0,16,NA
2024468,Italy,Wales,false,true,false,Italy,250138434,Gaetano,Castrovilli,Castrovilli,midfielders,7,False,Castrovilli,False,583,744,17,NA
2024468,Italy,Wales,false,true,false,Italy,250026037,Lorenzo,Insigne,Insigne,forwards,10,False,Insigne,False,0,0,18,NA
2024468,Italy,Wales,false,true,false,Italy,250052957,Francesco,Acerbi,Acerbi,defenders,15,False,Acerbi,False,342,612,19,NA
2024468,Italy,Wales,false,true,false,Italy,250041741,Bryan,Cristante,Cristante,midfielders,16,False,CRISTANTE,False,397,468,20,NA
2024468,Italy,Wales,false,true,false,Italy,250005254,Ciro,Immobile,Immobile,forwards,17,False,Immobile,False,0,0,21,NA
2024468,Italy,Wales,false,true,false,Italy,250066739,Nicolò,Barella,Barella,midfielders,18,False,Barella,False,0,0,22,NA
2024468,Italy,Wales,false,true,false,Italy,250105617,Giacomo,Raspadori,Raspadori,forwards,22,False,Raspadori,False,610,309,23,NA
2024468,Italy,Wales,false,false,true,Italy,422,Alberico,Evani,None,ACO,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,Italy,150040534,Emiliano,Cozzi,None,ADMIN,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,Italy,105,Roberto,Mancini,None,CO,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,Italy,36652,Gabriele,Oriali,None,DIR,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,Italy,2218035,Andrea,Ferretti,None,DOC,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,Italy,250075971,Andrea,Scanavino,None,FTNCOA,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,Italy,250126605,Massimo,Battara,None,GKCOA,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,None,107,None,None,None,OTH,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,Italy,250058775,Carmine,Costabile,None,OTH,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,Italy,150041971,Fabrizio,Scalzi,None,PH,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,Italy,250057698,Emanuele,Randelli,None,PH,,None,None,None,,,,NA
2024468,Italy,Wales,true,false,false,Wales,250012939,Danny,Ward,Ward,goalkeepers,12,True,Ward,False,900,505,1,NA
2024468,Italy,Wales,true,false,false,Wales,102221,Chris,Gunter,Gunter,defenders,2,False,Gunter,False,653,315,2,NA
2024468,Italy,Wales,true,false,false,None,250113272,Neco,Williams,N. Williams,defenders,3,False,N. Williams,False,537,140,3,NA
2024468,Italy,Wales,true,false,false,None,250101045,Joe,Rodon,Rodon,defenders,6,False,Rodon,False,639,669,4,NA
2024468,Italy,Wales,true,false,false,Wales,107011,Joe,Allen,Allen,midfielders,7,False,Allen,False,483,393,5,NA
2024468,Italy,Wales,true,false,false,None,103769,Aaron,Ramsey,Ramsey,midfielders,10,False,Ramsey,False,382,518,6,NA
2024468,Italy,Wales,true,false,false,None,102225,Gareth,Bale,Bale,forwards,11,False,Bale,True,346,658,7,NA
2024468,Italy,Wales,true,false,false,None,250097244,Connor,Roberts,C. Roberts,defenders,14,False,Roberts,False,545,857,8,NA
2024468,Italy,Wales,true,false,false,None,250097090,Ethan,Ampadu,Ampadu,defenders,15,False,Ampadu,False,615,497,9,NA
2024468,Italy,Wales,true,false,false,None,250065196,Joe,Morrell,Morrell,midfielders,16,False,Morrell,False,481,638,10,NA
2024468,Italy,Wales,true,false,false,None,250065198,Daniel,James,James,midfielders,20,False,JAMES,False,338,328,11,NA
2024468,Italy,Wales,false,true,false,None,74897,Wayne,Hennessey,Hennessey,goalkeepers,1,True,Hennessey,False,1000,0,12,NA
2024468,Italy,Wales,false,true,false,Wales,250100010,Adam,Davies,A. Davies,goalkeepers,21,True,A Davies,False,1000,0,13,NA
2024468,Italy,Wales,false,true,false,Wales,250012942,Ben,Davies,B. Davies,defenders,4,False,Davies,False,585,234,14,NA
2024468,Italy,Wales,false,true,false,None,250090824,Tom,Lockyer,Lockyer,defenders,5,False,Lockyer,False,1000,0,15,NA
2024468,Italy,Wales,false,true,false,None,250065203,Harry,Wilson,Wilson,midfielders,8,False,Wilson,False,451,325,16,NA
2024468,Italy,Wales,false,true,false,None,250079203,Tyler,Roberts,T. Roberts,forwards,9,False,Roberts,False,1000,0,17,NA
2024468,Italy,Wales,false,true,false,Wales,250130512,Kieffer,Moore,Moore,forwards,13,False,Moore,False,334,516,18,NA
2024468,Italy,Wales,false,true,false,Wales,250116809,Rhys,Norrington-Davies,Norrington-Davies,defenders,17,False,Norrington - Davies,False,1000,0,19,NA
2024468,Italy,Wales,false,true,false,None,250007344,Jonny,Williams,J. Williams,midfielders,18,False,Williams,False,1000,0,20,NA
2024468,Italy,Wales,false,true,false,None,250076590,David,Brooks,Brooks,midfielders,19,False,Brooks,False,399,721,21,NA
2024468,Italy,Wales,false,true,false,None,250112383,Chris,Mepham,Mepham,defenders,22,False,Mepham,False,1000,0,22,NA
2024468,Italy,Wales,false,true,false,None,250103444,Dylan,Levitt,Levitt,midfielders,23,False,Levitt,False,509,361,23,NA
2024468,Italy,Wales,false,false,true,Netherlands,108921,Albert,Stuivenberg,None,ACO,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,Wales,8614,Robert,Page,None,CO,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,None,250076965,None,None,None,DOC,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,None,250121034,None,None,None,EXSCI,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,None,250129498,None,None,None,FTNCOA,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,None,250101233,None,None,None,GKCOA,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,None,250074246,None,None,None,KITMAN,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,None,18144,None,None,None,OTH,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,None,150127790,None,None,None,OTH,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,None,250076964,None,None,None,PH,,None,None,None,,,,NA
2024468,Italy,Wales,false,false,true,None,250123363,None,None,None,PH,,None,None,None,,,,NA
2024443,Netherlands,Austria,true,false,false,Netherlands,250080520,Maarten,Stekelenburg,Stekelenburg,goalkeepers,1,True,Stekelenburg,False,96,499,1,NA
2024443,Netherlands,Austria,true,false,false,Netherlands,250081554,Matthijs,de Ligt,De Ligt,defenders,3,False,De Ligt,False,306,488,2,NA
2024443,Netherlands,Austria,true,false,false,Netherlands,250006229,Stefan,de Vrij,De Vrij,defenders,6,False,De Vrij,False,350,701,3,NA
2024443,Netherlands,Austria,true,false,false,Netherlands,103813,Georginio,Wijnaldum,Wijnaldum,midfielders,8,False,Wijnaldum,True,597,601,4,NA
2024443,Netherlands,Austria,true,false,false,Netherlands,250024860,Memphis,Depay,Depay,forwards,10,False,Memphis,False,697,343,5,NA
2024443,Netherlands,Austria,true,false,false,Netherlands,108915,Patrick,van Aanholt,Van Aanholt,defenders,12,False,van Aanholt,False,503,134,6,NA
2024443,Netherlands,Austria,true,false,false,Netherlands,250014709,Marten,de Roon,De Roon,midfielders,15,False,de Roon,False,459,653,7,NA
2024443,Netherlands,Austria,true,false,false,Netherlands,108908,Daley,Blind,Blind,defenders,17,False,Blind,False,376,270,8,NA
2024443,Netherlands,Austria,true,false,false,Netherlands,250078682,Wout,Weghorst,Weghorst,forwards,19,False,Weghorst,False,726,546,9,NA
2024443,Netherlands,Austria,true,false,false,Netherlands,250084709,Frenkie,de Jong,F. de Jong,midfielders,21,False,De Jong,False,497,431,10,NA
2024443,Netherlands,Austria,true,false,false,Netherlands,250112690,Denzel,Dumfries,Dumfries,defenders,22,False,DUMFRIES,False,516,869,11,NA
2024443,Netherlands,Austria,false,true,false,Netherlands,97806,Tim,Krul,Krul,goalkeepers,13,True,Krul,False,0,0,12,NA
2024443,Netherlands,Austria,false,true,false,Netherlands,250006714,Marco,Bizot,Bizot,goalkeepers,23,True,Bizot,False,0,0,13,NA
2024443,Netherlands,Austria,false,true,false,Netherlands,250007223,Joël,Veltman,Veltman,defenders,2,False,Veltman,False,0,0,14,NA
2024443,Netherlands,Austria,false,true,false,Netherlands,250027008,Nathan,Aké,Aké,defenders,4,False,Aké,False,352,325,15,NA
2024443,Netherlands,Austria,false,true,false,Netherlands,250097317,Owen,Wijndal,Wijndal,defenders,5,False,Wijndal,False,494,153,16,NA
2024443,Netherlands,Austria,false,true,false,Netherlands,250014668,Steven,Berghuis,Berghuis,forwards,7,False,Berghuis,False,0,0,17,NA
2024443,Netherlands,Austria,false,true,false,Netherlands,250005343,Luuk,de Jong,De Jong,forwards,9,False,De Jong,False,682,622,18,NA
2024443,Netherlands,Austria,false,true,false,Netherlands,250027830,Quincy,Promes,Promes,midfielders,11,False,Promes,False,0,0,19,NA
2024443,Netherlands,Austria,false,true,false,Netherlands,250013855,Davy,Klaassen,Klaassen,midfielders,14,False,Klaassen,False,0,0,20,NA
2024443,Netherlands,Austria,false,true,false,Netherlands,250113001,Ryan,Gravenberch,Gravenberch,midfielders,16,False,Gravenberch,False,529,406,21,NA
2024443,Netherlands,Austria,false,true,false,Netherlands,250081555,Donyell,Malen,Malen,forwards,18,False,MALEN,False,698,446,22,NA
2024443,Netherlands,Austria,false,true,false,Netherlands,250101728,Jurriën,Timber,J. Timber,midfielders,25,False,J. Timber,False,0,0,23,NA
2024443,Netherlands,Austria,false,false,true,Netherlands,9397,Dwight,Lodeweges,None,ACO,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Netherlands,1902518,Fernando,Arrabal,None,ADMIN,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Netherlands,4761,Frank,de Boer,None,CO,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Netherlands,250150994,Edwin,Goedhart,None,DOC,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Netherlands,250076959,Rene,Wormhoudt,None,FTNCOA,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Netherlands,1202,Patrick,Lodewijks,None,GKCOA,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Netherlands,2201191,Arend,De Kruijf,None,KITMAN,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Netherlands,250064145,Rob,Koster,None,MAS,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Netherlands,38901,Ruud,van Nistelrooij,None,OTH,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Netherlands,250076955,Ricardo,De Sanders,None,PH,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Netherlands,250076957,Raymond,Meijer,None,PH,,None,None,None,,,,NA
2024443,Netherlands,Austria,true,false,false,Austria,250056875,Daniel,Bachmann,Bachmann,goalkeepers,13,True,Bachmann,False,858,498,1,NA
2024443,Netherlands,Austria,true,false,false,Austria,101177,Andreas,Ulmer,Ulmer,defenders,2,False,Ulmer,False,479,115,2,NA
2024443,Netherlands,Austria,true,false,false,Austria,1909713,Aleksandar,Dragovic,Dragovic,defenders,3,False,Dragovic,False,657,715,3,NA
2024443,Netherlands,Austria,true,false,false,Austria,250020234,Martin,Hinteregger,Hinteregger,defenders,4,False,Hinteregger,False,637,294,4,NA
2024443,Netherlands,Austria,true,false,false,Austria,1906540,David,Alaba,Alaba,defenders,8,False,Alaba,True,671,428,5,NA
2024443,Netherlands,Austria,true,false,false,Austria,250024349,Marcel,Sabitzer,Sabitzer,midfielders,9,False,Sabitzer,False,436,316,6,NA
2024443,Netherlands,Austria,true,false,false,Austria,250023832,Michael,Gregoritsch,Gregoritsch,forwards,11,False,Gregoritsch,False,277,538,7,NA
2024443,Netherlands,Austria,true,false,false,Austria,250089289,Christoph,Baumgartner,Baumgartner,midfielders,19,False,Baumgartner,False,315,556,8,NA
2024443,Netherlands,Austria,true,false,false,Austria,250003976,Stefan,Lainer,Lainer,defenders,21,False,Lainer,False,505,872,9,NA
2024443,Netherlands,Austria,true,false,false,Austria,250065408,Xaver,Schlager,X. Schlager,midfielders,23,False,Xaver,False,491,492,10,NA
2024443,Netherlands,Austria,true,false,false,Austria,250065413,Konrad,Laimer,Laimer,midfielders,24,False,Laimer,False,452,654,11,NA
2024443,Netherlands,Austria,false,true,false,Austria,250055899,Alexander,Schlager,A. Schlager,goalkeepers,1,True,Schlager,False,1000,0,12,NA
2024443,Netherlands,Austria,false,true,false,Austria,250021810,Pavao,Pervan,Pervan,goalkeepers,12,True,Pervan,False,1000,0,13,NA
2024443,Netherlands,Austria,false,true,false,Austria,103354,Stefan,Ilsanker,Ilsanker,midfielders,6,False,Ilsanker,False,1000,0,14,NA
2024443,Netherlands,Austria,false,true,false,Austria,250041706,Florian,Grillitsch,Grillitsch,midfielders,10,False,Grillitsch,False,570,531,15,NA
2024443,Netherlands,Austria,false,true,false,Austria,250073627,Philipp,Lienhart,Lienhart,defenders,15,False,Lienhart,False,666,647,16,NA
2024443,Netherlands,Austria,false,true,false,Austria,250010552,Christopher,Trimmel,Trimmel,midfielders,16,False,Trimmel,False,1000,0,17,NA
2024443,Netherlands,Austria,false,true,false,Austria,250024351,Louis,Schaub,Schaub,midfielders,17,False,Schaub,False,1000,0,18,NA
2024443,Netherlands,Austria,false,true,false,Austria,250050403,Alessandro,Schöpf,Schöpf,midfielders,18,False,Schöpf,False,1000,0,19,NA
2024443,Netherlands,Austria,false,true,false,Austria,250075612,Karim,Onisiwo,Onisiwo,midfielders,20,False,Onisiwo,False,363,352,20,NA
2024443,Netherlands,Austria,false,true,false,Austria,250052757,Valentino,Lazaro,Lazaro,midfielders,22,False,Lazaro,False,383,736,21,NA
2024443,Netherlands,Austria,false,true,false,Austria,250116789,Sasa,Kalajdzic,Kalajdzic,forwards,25,False,Kalajdzic,False,294,497,22,NA
2024443,Netherlands,Austria,false,true,false,Austria,150182144,Marco,Friedl,Friedl,defenders,26,False,Friedl,False,1000,0,23,NA
2024443,Netherlands,Austria,false,false,true,Germany,1291,Thomas,Kristl,None,ACO,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Austria,250026111,Mario,Margreiter,None,ADMIN,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Germany,11745,Franco,Foda,None,CO,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Austria,250065423,Michael,Fiedler,None,DOC,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Austria,250075634,Gerhard,Zallinger,None,FTNCOA,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Austria,57064,Robert,Almer,None,GKCOA,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Austria,250075630,Jovo,Marjanovic,None,KITMAN,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Austria,250075631,Christoph,Ogris,None,MAS,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Austria,57063,Jürgen,Säumel,None,OTH,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Germany,250075632,Mike,Steverding,None,PH,,None,None,None,,,,NA
2024443,Netherlands,Austria,false,false,true,Austria,250075633,Michael,Vettorazzi,None,PH,,None,None,None,,,,NA
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250080520,Maarten,Stekelenburg,Stekelenburg,goalkeepers,1,True,Stekelenburg,False,107,493,1,NA
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250081554,Matthijs,de Ligt,De Ligt,defenders,3,False,De Ligt,False,316,525,2,NA
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250006229,Stefan,de Vrij,De Vrij,defenders,6,False,De Vrij,False,350,667,3,NA
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,103813,Georginio,Wijnaldum,Wijnaldum,midfielders,8,False,Wijnaldum,True,568,637,4,NA
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250024860,Memphis,Depay,Depay,forwards,10,False,Memphis,False,689,453,5,NA
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,108915,Patrick,van Aanholt,Van Aanholt,defenders,12,False,van Aanholt,False,453,204,6,NA
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250014709,Marten,de Roon,De Roon,midfielders,15,False,de Roon,False,448,556,7,NA
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,108908,Daley,Blind,Blind,defenders,17,False,Blind,False,364,349,8,NA
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250081555,Donyell,Malen,Malen,forwards,18,False,MALEN,False,717,418,9,NA
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250084709,Frenkie,de Jong,F. de Jong,midfielders,21,False,De Jong,False,500,394,10,NA
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250112690,Denzel,Dumfries,Dumfries,defenders,22,False,DUMFRIES,False,542,823,11,NA
2024480,Netherlands,Czech Republic,false,true,false,Netherlands,97806,Tim,Krul,Krul,goalkeepers,13,True,Krul,False,0,0,12,NA
2024480,Netherlands,Czech Republic,false,true,false,Netherlands,250006714,Marco,Bizot,Bizot,goalkeepers,23,True,Bizot,False,0,0,13,NA
2024480,Netherlands,Czech Republic,false,true,false,Netherlands,250007223,Joël,Veltman,Veltman,defenders,2,False,Veltman,False,0,0,14,NA
2024480,Netherlands,Czech Republic,false,true,false,Netherlands,250027008,Nathan,Aké,Aké,defenders,4,False,Aké,False,0,0,15,NA
2024480,Netherlands,Czech Republic,false,true,false,Netherlands,250097317,Owen,Wijndal,Wijndal,defenders,5,False,Wijndal,False,0,0,16,NA
2024480,Netherlands,Czech Republic,false,true,false,Netherlands,250014668,Steven,Berghuis,Berghuis,forwards,7,False,Berghuis,False,619,720,17,NA
2024480,Netherlands,Czech Republic,false,true,false,Netherlands,250027830,Quincy,Promes,Promes,midfielders,11,False,Promes,False,551,203,18,NA
2024480,Netherlands,Czech Republic,false,true,false,Netherlands,250013855,Davy,Klaassen,Klaassen,midfielders,14,False,Klaassen,False,0,0,19,NA
2024480,Netherlands,Czech Republic,false,true,false,Netherlands,250113001,Ryan,Gravenberch,Gravenberch,midfielders,16,False,Gravenberch,False,0,0,20,NA
2024480,Netherlands,Czech Republic,false,true,false,Netherlands,250078682,Wout,Weghorst,Weghorst,forwards,19,False,Weghorst,False,691,494,21,NA
2024480,Netherlands,Czech Republic,false,true,false,Netherlands,250101728,Jurriën,Timber,J. Timber,midfielders,25,False,J. Timber,False,284,301,22,NA
2024480,Netherlands,Czech Republic,false,true,false,Netherlands,250096849,Cody,Gakpo,Gakpo,forwards,26,False,GAKPO,False,0,0,23,NA
2024480,Netherlands,Czech Republic,false,false,true,Netherlands,9397,Dwight,Lodeweges,None,ACO,,None,None,None,,,,NA
2024480,Netherlands,Czech Republic,false,false,true,Netherlands,1902518,Fernando,Arrabal,None,ADMIN,,None,None,None,,,,NA
2024480,Netherlands,Czech Republic,false,false,true,Netherlands,4761,Frank,de Boer,None,CO,,None,None,None,,,,NA
2024480,Netherlands,Czech Republic,false,false,true,Netherlands,250150994,Edwin,Goedhart,None,DOC,,None,None,None,,,,NA
2024480,Netherlands,Czech Republic,false,false,true,Netherlands,250076959,Rene,Wormhoudt,None,FTNCOA,,None,None,None,,,,NA
2024480,Netherlands,Czech Republic,false,false,true,Netherlands,1202,Patrick,Lodewijks,None,GKCOA,,None,None,None,,,,NA
2024480,Netherlands,Czech Republic,false,false,true,Netherlands,2201191,Arend,De Kruijf,None,KITMAN,,None,None,None,,,,NA
2024480,Netherlands,Czech Republic,false,false,true,Netherlands,250064145,Rob,Koster,None,MAS,,None,None,None,,,,NA
2024480,Netherlands,Czech Republic,false,false,true,Netherlands,38901,Ruud,van Nistelrooij,None,OTH,,None,None,None,,,,NA
2024480,Netherlands,Czech Republic,false,false,true,Netherlands,250076955,Ricardo,De Sanders,None,PH,,None,None,None,,,,NA
2024480,Netherlands,Czech Republic,false,false,true,Netherlands,250076957,Raymond,Meijer,None,PH,,None,None,None,,,,NA
2024480,Netherlands,Czech Republic,true,false,false,Czech Republic,250000898,Tomáš,Vaclík,Vaclík,goalkeepers,1,True,Vaclík,False,885,518,1,NA
2024480,Netherlands,Czech Republic,true,false,false,Czech Republic,250004178,Pavel,Kaderábek,Kaderábek,defenders,2,False,Kaderábek,False,586,179,2,NA
2024480,Netherlands,Czech Republic,true,false,false,Czech Republic,250000900,Ondrej,Celustka,Celustka,defenders,3,False,Celustka,False,656,635,3,NA
2024480,Netherlands,Czech Republic,true,false,false,Czech Republic,250061048,Vladimír,Coufal,Coufal,defenders,5,False,Coufal,False,541,805,4,NA
2024480,Netherlands,Czech Republic,true,false,false,Czech Republic,250011913,Tomáš,Kalas,Kalas,defenders,6,False,Kalas,False,689,413,5,NA
2024480,Netherlands,Czech Republic,true,false,false,Czech Republic,250092717,Antonín,Barák,Barák,midfielders,7,False,Barák,False,412,521,6,NA
2024480,Netherlands,Czech Republic,true,false,false,Czech Republic,250054481,Tomáš,Holeš,Holeš,defenders,9,False,Holeš,False,562,440,7,NA
2024480,Netherlands,Czech Republic,true,false,false,Czech Republic,250055110,Patrik,Schick,Schick,forwards,10,False,Schick,False,297,459,8,NA
2024480,Netherlands,Czech Republic,true,false,false,Czech Republic,150296281,Lukáš,Masopust,Masopust,midfielders,12,False,Masopust,False,382,620,9,NA
2024480,Netherlands,Czech Republic,true,false,false,Czech Republic,250055928,Petr,Ševcík,Ševcík,midfielders,13,False,Ševcík,False,392,410,10,NA
2024480,Netherlands,Czech Republic,true,false,false,Czech Republic,250066618,Tomáš,Soucek,Soucek,midfielders,15,False,Soucek,True,487,509,11,NA
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250045608,Aleš,Mandous,Mandous,goalkeepers,16,True,Mandous,False,1000,0,12,NA
